Genere,Categoria,Nome,Prezzo_effettivo,Prezzo_originario,Colore,Taglia
Uomo,Mocassini,Scarpe estive Casual da Uomo BATA,34.99,49.99,"['Marrone', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Mocassini,Stringata da uomo Bata Red Label,34.99,49.99,"['Blu', 'Khaki']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Stringata da uomo Bata Red Label,34.99,49.99,"['Blu', 'Khaki']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Mocassini,Stringata da Uomo BATA,41.99,59.99,['Beige'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Mocassino Comfit in pelle da Uomo BATA,39.99,79.99,"['Nero', 'Marrone']","[40.0, 41.0, 44.0, 45.0]"
Uomo,Mocassini,Mocassino da uomo in nubuck,39.99,79.99,['Blu'],"[40.0, 42.0, 43.0]"
Uomo,Mocassini,Mocassino Comfit in pelle da Uomo BATA,39.99,79.99,"['Nero', 'Marrone']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Mocassini,Sneaker Comfit in suede da Uomo BATA,62.99,89.99,['Tan'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Sneaker Comfit in nabuk da Uomo BATA,62.99,89.99,['Blu'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Mocassini in Pelle da Uomo BATA,39.99,79.99,"['Blu', 'Tan']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Mocassini,Mocassini in Pelle da Uomo BATA,41.99,59.99,['Blu'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Mocassini,Slip-on in Nabuk da Uomo BATA,44.99,89.99,['Tan'],"[41.0, 42.0, 43.0]"
Uomo,Mocassini,Mocassino in Suede da uomo Bata Red Label,39.99,79.99,"['Beige', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Mocassino da uomo Bata Red Label,29.99,49.99,"['Marrone', 'Blu']","[41.0, 44.0, 45.0]"
Uomo,Mocassini,Mocassino in Suede da uomo Bata Red Label,39.99,79.99,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Mocassini da uomo Bata Flexible in pelle,44.99,89.99,['Nero'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Mocassini,Mocassini da uomo Weinbrenner in nubuck,48.99,69.99,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Mocassini da uomo Weinbrenner in nubuck,48.99,69.99,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Mocassini da uomo Bata Red Label in suede,29.99,69.99,['Beige'],"[41.0, 45.0]"
Uomo,Mocassini,Mocassino in Suede da Uomo BATA,55.99,79.99,"['Marrone', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Mocassini da uomo,29.99,59.99,['Blu'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Mocassini da uomo,41.99,59.99,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Mocassini da uomo,41.99,59.99,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Sneaker da uomo Bugatti Canario,62.99,89.99,['Blu'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Mocassini,Stringata da barca da uomo,29.99,49.99,"['Blu', 'Verde']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Mocassini,Mocassini da uomo in pelle,41.99,59.99,"['Nero', 'Marrone']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Scarpe stringate da uomo in pelle,79.9,79.9,"['Nero', 'Tan']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate da uomo Bata Red Label,59.99,59.99,['Nero'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringate brogue da uomo Bata 24H in pelle,79.9,79.9,"['Nero', 'Marrone']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate in Suede casual da Uomo BATA,89.9,89.9,"['Grigio', 'Grigio Scuro']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate Derby in Pelle da Uomo Bata 24H,79.9,79.9,"['Nero', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Scarpe stringate da uomo in pelle,79.9,79.9,"['Nero', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate in Nabuk da Uomo BATA,69.9,69.9,['Blu'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate in Nabuk da Uomo BATA,69.9,69.9,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate in Suede casual da Uomo BATA,89.9,89.9,['Beige'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringate in Suede casual da Uomo BATA,89.9,89.9,"['Grigio', 'Grigio Scuro']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata con suola track Bata Red Label,59.99,59.99,['Nero'],"[41.0, 42.0, 44.0, 45.0]"
Uomo,Stringate,Stringate Derby in Pelle da Uomo BATA,62.99,89.99,"['Nero', 'Marrone']","[41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringate da uomo,59.9,59.9,['Nero'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate in Pelle da Uomo BATA,79.9,79.9,['Blu'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate in Pelle da Uomo BATA,79.9,79.9,['Nero'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate in Nabuk da Uomo BATA,69.9,69.9,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Scarpe stringate in Suede da Uomo Bata 24H,89.9,89.9,['Blu'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate in Suede casual da Uomo BATA,89.9,89.9,['Beige'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Sneakers mid in Nabuk da Uomo Weinbrenner,79.99,79.99,['Marrone'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate in Pelle da Uomo BATA,89.99,89.99,['Nero'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate Derby in Pelle da Uomo Bata 24H,79.9,79.9,"['Nero', 'Tan']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate da uomo,99.99,99.99,['Tan'],[44.0]
Uomo,Stringate,Scarpe stringate da uomo in pelle,48.99,69.99,['Nero'],"[40.0, 41.0, 42.0, 43.0, 44.0]"
Uomo,Stringate,Stringate brogue da uomo Bata 24H in pelle,55.99,79.99,"['Nero', 'Marrone']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringate Casual da Uomo Bata Red Label,29.99,59.99,['Nero'],"[40.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Sneaker da uomo,29.99,59.99,['Grigio'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringate da uomo brogue in pelle,48.99,69.99,"['Nero', 'Marrone']","[42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Scarpe stringate in suede,39.99,79.99,"['Blu', 'Taupe']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Scarpe stringate da uomo in pelle,55.99,79.99,['Nero'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringate in Pelle da Uomo BATA,39.99,79.99,['Blu'],"[40.0, 45.0]"
Uomo,Stringate,Stringate da uomo,29.99,59.99,['Nero'],[42.0]
Uomo,Stringate,Stringate da uomo in pelle,62.99,89.99,['Nero'],"[40.0, 41.0, 42.0, 43.0, 44.0]"
Uomo,Stringate,Scarpe stringate in suede,39.99,79.99,"['Blu', 'Taupe']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringate Derby in Pelle da Uomo BATA,62.99,89.99,"['Nero', 'Marrone']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata in Pelle da uomo Bugatti,77.0,110.0,['Marrone'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringata in Suede da Uomo BATA,39.99,79.99,"['Blu', 'Taupe']","[41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate da uomo brogue in pelle,48.99,69.99,"['Nero', 'Marrone']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Sneakers da uomo,29.99,59.99,"['Marrone', 'Blu']","[40.0, 44.0, 45.0]"
Uomo,Stringate,Sneakers da uomo,29.99,59.99,"['Marrone', 'Blu']","[40.0, 41.0, 42.0, 44.0, 45.0]"
Uomo,Stringate,Scarpa da uomo in pelle Bata Comfit,55.99,79.99,['Nero'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringate da uomo Bata Red Label,41.99,59.99,['Nero'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Scarpe stringate da uomo in pelle,34.99,69.99,['Nero'],"[43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate in Nabuk da Uomo BATA,62.99,89.99,['Marrone'],"[42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stivaletto Stringato in Pelle da Uomo BATA,49.99,99.99,['Marrone'],"[40.0, 41.0, 42.0, 43.0, 44.0, 46.0]"
Uomo,Stringate,Stivaletto Stringato in Pelle da Uomo BATA,49.99,99.99,['Marrone'],"[42.0, 43.0]"
Uomo,Stringate,Stringata in Pelle da uomo Bugatti,69.99,99.99,['Marrone'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata in Pelle da uomo Bugatti,69.99,99.99,['Tan'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata in Suede da Uomo BATA,39.99,79.99,"['Blu', 'Taupe']","[43.0, 44.0]"
Uomo,Stringate,Stringata Derby da Uomo BATA,29.99,49.99,"['Grigio', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringata Derby da Uomo BATA,29.99,49.99,"['Grigio', 'Blu']","[41.0, 43.0, 45.0, 46.0]"
Uomo,Stringate,Stringate da uomo in suede,34.99,69.99,['Beige'],"[41.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Derby da uomo in pelle,49.99,99.99,['Tan'],[40.0]
Uomo,Stringate,Stringate da uomo in suede,39.99,79.99,['Beige'],"[41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata da uomo in suede,39.99,79.99,"['Grigio', 'Blu']","[41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringate da uomo in pelle,39.99,79.99,['Marrone'],"[40.0, 41.0, 42.0, 43.0, 44.0]"
Uomo,Stringate,Stringata da uomo in suede,39.99,79.99,"['Grigio', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate Derby in Pelle da Uomo BATA,39.99,79.99,['Nero'],"[40.0, 41.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringate in Nabuk da Uomo BATA,44.99,89.99,"['Blu', 'Taupe']","[41.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringate in Nabuk da Uomo BATA,44.99,89.99,"['Blu', 'Taupe']","[42.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringata Casual da Uomo BATA,29.99,49.99,"['Marrone', 'Blu']","[40.0, 44.0, 45.0]"
Uomo,Stringate,Stringata Casual da Uomo BATA,29.99,49.99,"['Marrone', 'Blu']","[40.0, 41.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Stringate da uomo in pelle,49.99,99.99,"['Blu', 'Tan']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Stringate,Stringate Derby in Pelle da Uomo BATA,44.99,89.99,['Nero'],[45.0]
Uomo,Stringate,Stringate da uomo in pelle,49.99,99.99,"['Blu', 'Tan']","[40.0, 41.0, 42.0, 43.0, 44.0]"
Uomo,Stringate,Stringate in Nabuk da Uomo BATA,49.99,99.99,"['Blu', 'Tan']","[44.0, 46.0]"
Uomo,Stringate,Stringate in Nabuk da Uomo BATA,49.99,99.99,"['Blu', 'Tan']","[41.0, 42.0, 44.0, 45.0, 46.0]"
Uomo,Stringate,Scarpe stringate da uomo,29.99,59.99,['Blu'],"[40.0, 41.0]"
Uomo,Sneakers,Sneaker da uomo Lacoste EURO BASE,80.0,80.0,['Bianco'],"[40.0, 41.0, 42.0, 42.5, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Stringate da Uomo BATA,49.9,49.9,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Stringate da Uomo BATA,49.9,49.9,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Stringate da Uomo Bata Red Label,49.9,49.9,['Bianco'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da Uomo BATA,49.9,49.9,"['Bianco', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers da uomo,59.99,59.99,['Blu'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo Bata Red Label con loghi,49.9,49.9,"['Bianco', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da uomo Bata Red Label,49.9,49.9,"['Bianco', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da uomo LACOSTE EURO BASE,80.0,80.0,['Nero'],"[40.0, 41.0, 42.0, 42.5, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker in Suede da Uomo BATA,79.9,79.9,['Blu'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker in Pelle da Uomo BATA,79.9,79.9,"['Beige', 'Bianco-Verde']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker in Pelle da Uomo BATA,79.9,79.9,"['Beige', 'Bianco-Verde']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da Uomo BATA,49.9,49.9,"['Marrone', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Stringate in Nabuk da Uomo BATA,69.9,69.9,['Taupe'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da uomo Bugatti Trevor,89.9,89.9,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da uomo LACOSTE T BASE,80.0,80.0,['Bianco'],"[40.0, 41.0, 42.0, 42.5, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Slides da uomo Lacoste,40.0,40.0,"['Bianco', 'Nero', 'Verde']",[43.0]
Uomo,Sneakers,Slides da uomo Lacoste,40.0,40.0,"['Bianco', 'Nero', 'Verde']",[43.0]
Uomo,Sneakers,Slides da uomo Lacoste,40.0,40.0,"['Bianco', 'Nero', 'Verde']","[42.0, 43.0, 44.5, 46.0]"
Uomo,Sneakers,Sneaker da Uomo BATA,69.9,69.9,"['Bianco', 'Khaki']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker in Pelle da Uomo BATA,69.9,69.9,['Bianco'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da Uomo BATA,44.9,44.9,"['Verde', 'Tan']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da Uomo BATA,44.9,44.9,"['Verde', 'Tan']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker barefoot in Pelle da Uomo BATA,99.9,99.9,"['Bianco', 'Nero']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker barefoot in Pelle da Uomo BATA,99.9,99.9,"['Bianco', 'Nero']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da Uomo BATA,69.9,69.9,"['Bianco', 'Khaki']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo U.S. POLO ASSN. CAMPY,79.0,79.0,['Verde'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo U.S. POLO ASSN. ROKKO,79.0,79.0,"['Beige', 'Bianco']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Scarpe Bugatti Uomo,89.9,89.9,"['Blu', 'Tan']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Scarpe Bugatti Uomo,89.9,89.9,"['Blu', 'Tan']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da uomo U.S. POLO ASSN. NOBIL,79.0,79.0,['Multicolor'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo U.S. POLO ASSN. TABRY,89.0,89.0,['Blu'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo U.S. POLO ASSN. ROKKO,79.0,79.0,"['Beige', 'Bianco']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo U.S. POLO ASSN. SPIRIT,79.0,79.0,['Blu'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Stringate da Uomo Bata Red Label,49.9,49.9,['Nero'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker in Suede da Uomo BATA,89.9,89.9,['Beige'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Scarpe barefoot in Suede da Uomo BATA,99.9,99.9,"['Blu', 'Tan']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Scarpe barefoot in Suede da Uomo BATA,99.9,99.9,"['Blu', 'Tan']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da Uomo BATA,49.9,49.9,"['Bianco', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Espadrillas da Uomo BATA,39.9,39.9,"['Beige', 'Blu']","[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Espadrillas da Uomo BATA,39.9,39.9,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da uomo Bata Red Label,49.9,49.9,"['Bianco', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da uomo Bata Red Label,49.9,49.9,"['Bianco', 'Grigio']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da uomo Bugatti Trevor,89.9,89.9,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da uomo Bugatti Trevor,89.9,89.9,['Giallo'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Espadrillas da uomo,39.9,39.9,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Espadrillas da uomo,39.9,39.9,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker in Pelle da Uomo BATA,39.99,69.99,['Nero'],"[40.0, 42.0, 43.0, 44.0]"
Uomo,Sneakers,Stringata da uomo BAREFOOT,49.99,99.99,"['Beige', 'Blu']","[42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da uomo NORTH STAR STRIKER,27.99,39.99,"['Beige', 'Blu', 'Verde']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo NORTH STAR STRIKER,27.99,39.99,"['Beige', 'Blu', 'Verde']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Scarpe Comfit in suede da Uomo BATA,34.99,69.99,['Grigio'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo Bata Red Label,29.99,59.99,"['Grigio', 'Verde']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo,29.99,59.99,['Bianco'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo Levi's Piper,45.49,64.99,"['Marrone', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers in Nabuk da Uomo BATA,39.99,69.99,['Grigio'],"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers da uomo effetto pelle,41.99,59.99,['Marrone'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker in Suede da Uomo BATA,59.9,69.9,"['Beige', 'Grigio']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker in Suede da Uomo BATA,49.9,59.9,"['Grigio', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker in Suede da Uomo BATA,49.9,59.9,"['Grigio', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker in Suede da Uomo BATA,69.9,89.99,"['Grigio', 'Verde', 'Tan']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Stringata con suola Sport da Uomo BATA,41.99,59.99,['Grigio'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker in Suede da Uomo BATA,69.9,79.9,"['Beige', 'Verde']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker con soletta Red Foam da Uomo BATA,34.99,49.99,"['Nero', 'Blu']","[41.0, 42.0, 45.0]"
Uomo,Sneakers,Stringata da uomo BAREFOOT,49.99,99.99,"['Beige', 'Blu']","[42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker Comfit in Nabuk da Uomo BATA,34.99,69.99,['Blu'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Espadrillas da Uomo BATA,19.99,49.99,"['Grigio', 'Rossa']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Espadrillas da Uomo BATA,19.99,49.99,"['Marrone', 'Grigio']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo Timberland Skape Park,49.0,70.0,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo Weinbrenner,41.99,59.99,"['Grigio', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da uomo in pelle,39.99,79.99,['Bianco'],"[42.0, 43.0, 44.0, 46.0]"
Uomo,Sneakers,Sneaker da Uomo BATA,29.99,49.99,['Blu'],[40.0]
Uomo,Sneakers,Sneaker in Pelle da Uomo BATA,39.99,69.99,['Blu'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneakers da uomo,29.99,59.99,"['Marrone', 'Blu']","[40.0, 44.0, 45.0]"
Uomo,Sneakers,Scarpa da uomo in pelle Bata Comfit,55.99,79.99,['Nero'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo Bata Red Label,34.99,49.99,"['Bianco', 'Nero', 'Grigio']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo,34.99,49.99,['Marrone'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker da uomo Bata Red Label con loghi,39.99,49.99,"['Bianco', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker da uomo Bata Red Label,34.99,49.99,"['Bianco', 'Nero', 'Grigio']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker flat da uomo,41.99,59.99,"['Grigio', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0]"
Uomo,Sneakers,Sneaker in Suede da Uomo BATA,59.9,69.9,"['Beige', 'Grigio']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker in Suede da Uomo BATA,49.9,59.9,['Verde'],"[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker in Suede da Uomo BATA,59.9,69.9,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Uomo,Sneakers,Sneaker in Suede da Uomo BATA,59.9,69.9,"['Beige', 'Blu']","[40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
